_id,wkb_geometry,country,project name,type,status,capacity (mw),year of completion,country list of sponsor/developer,sponsor/developer company,country list of lender/financier,lender/financier company,country list of construction/epc,construction company/epc participant,country_1,province/state,district,tributary,latitude,longitude,proximity,avg. annual output (mwh),data source,announcement/more information,link
210,0101000020E6100000AA60545227245B4096218E75715B2B40,Vietnam,Dak Srong 2,Hydro,Operational,24,2010,Vietnam,Hoang Anh Gia Lai JSC.,,,,,Vietnam,Gia Lai,Kông Chro,Song Da Rang-Song Ba,13.6786,108.5649,,85800,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-srong-2-Hydropower,
211,0101000020E61000004B3E761728245B4033C4B12E6E5B2B40,Vietnam,Dak Srong 2A,Hydro,Operational,18,2011,,,,,,,,,,,13.678575,108.564947,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
212,0101000020E61000004BEA043411225B4036CD3B4ED1B12A40,Vietnam,Dak Srong 3A,Hydro,Operational,10,2014,Vietnam,Hoang Anh Gia Lai JSC.,,,,,Vietnam,Gia Lai,Krông Pa,Song Da Rang-Song Ba,13.3473,108.5323,,37000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-srong-3a-Hydropower,
213,0101000020E61000009D11A5BDC1235B40228E75711BAD2A40,Vietnam,Dak Srong 3B,Hydro,Operational,20,2012,Vietnam,Hoang Anh Gia Lai JSC.,,,,,Vietnam,Gia Lai,Krông Pa,Song Da Rang-Song Ba,13.3381,108.5587,,75000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-srong-3b-Hydropower,
214,0101000020E6100000D829560DC2235B40161406651AAD2A40,Vietnam,Dak Srong 3B,Hydro,Operational,20,2012,,,,,,,,,,,13.338092,108.558719,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
215,0101000020E61000008F37F92D3A005B40378C82E0F16D2D40,Vietnam,Dak Trua 1&2,Hydro,Operational,8.8,2020,,,,,,,,,,,14.714736,108.003551,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
216,0101000020E610000089D2DEE00BEB5A4027C286A7572A2740,Vietnam,Dam'Bri,Hydro,Operational,75,2014,Vietnam,Southern Hydropower JSC.,,,,,Vietnam,Lâm Đồng,Bảo Lâm,Dong Nai,11.5827,107.6726,,338000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/dataset/da-mbri-Hydropower,
217,0101000020E6100000598B4F0130EA5A404D83A27900632740,Vietnam,Dambol,Hydro,Operational,10.2,2011,,,,,,,,,,,11.693363,107.65918,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
218,0101000020E610000010035DFB02005B40FF959526A5882640,Vietnam,Dan Sach 1,Hydro,Operational,6,2015,,,,,,,,,,,11.266885,108.000182,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
219,0101000020E61000008B355CE49E005B40AC02B5183C7C2640,Vietnam,Dan Sach 2&3,Hydro,Operational,5.5,2015,,,,,,,,,,,11.242646,108.009698,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
220,0101000020E6100000A167B3EA73315B40E3A59BC420502C40,Vietnam,Dinh Binh,Hydro,Operational,9.9,2008,Vietnam,Dinh Binh Hydropower JSC,,,,,Vietnam,Bình Định,Vĩnh Thạnh,Kon,14.1565,108.7727,,45000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dinh-binh-Hydropower,
221,0101000020E61000007A3881E9B4515A408A58C4B0C3F43340,Vietnam,Doc Cay,Hydro,Operational,15,2013,,,,,,,,,,,19.956111,105.276667,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
222,0101000020E61000000F9C33A2B4035B4005A3923A016D2740,Vietnam,Dong Nai 2,Hydro,Operational,70,2015,Vietnam,Trung Nam Group (Vietnam),,,,,Vietnam,Lâm Đồng,Lâm Hà,Dong Nai,11.7129,108.0579,,,"Vietnam Electricity, UNFCC","https://en.evn.com.vn/userfile/User/huongbtt/files/2018/1/Quyetinh95CUCDTDL2017.pdf
 https://cdm.unfccc.int/Projects/DB/ERM-CVS1350663746.22/view; https://data.opendevelopmentmekong.net/vi/library_record/dong-nai-2-Hydropower",
223,0101000020E6100000ED0DBE3099EE5A40139B8F6B43C52740,Vietnam,Dong Nai 3,Hydro,Operational,180,2011,Vietnam,EVN (Vietnam),,,,,Vietnam,Lâm Đồng,Bảo Lâm,Dong Nai,11.88528,107.7281,,,Vietnam Electricity,"https://en.evn.com.vn/userfile/User/huongbtt/files/2018/1/Quyetinh95CUCDTDL2017.pdf
 https://www.powerinfotoday.com/asia/dong-nai-Hydropower-project-vietnam/
 https://en.evn.com.vn/d6/news/Dong-Nai-Hydropower-Company-Successful-in-developing-smart-control-",
224,0101000020E610000066F7E461A1EE5A4085EB51B81EC52740,Vietnam,Dong Nai 4,Hydro,Operational,340,2013,Vietnam,EVN (Vietnam),Japan,JICA (Japan),,CO2 Asia,Vietnam,Lâm Đồng,Bảo Lâm,Dong Nai,11.885,107.7286,,,Vietnam Electricity,https://en.evn.com.vn/userfile/User/huongbtt/files/2018/1/Quyetinh95CUCDTDL2017.pdf,
225,0101000020E61000007A36AB3E57E35A40BBED42739D962740,Vietnam,Dong Nai 5,Hydro,Operational,140,2015,Vietnam,Vinacomin (Vietnam),,,Vietnam,Vinacomin’s Power Holding Corporation (Vietnam),Vietnam,Đắk Nông,Đắk R'Lấp,Dong Nai,11.79417,107.5522,,,Vietnam Electricity,https://en.evn.com.vn/userfile/User/huongbtt/files/2018/1/Quyetinh95CUCDTDL2017.pdf,
226,0101000020E61000007A36AB3E57E35A40BBED42739D962740,Vietnam,Dong Nai 5,Hydro,Operational,150,2015,Vietnam,Vietnam National Coal-Mineral Industries Group,,,,,Vietnam,Đắk Nông,Đắk R'Lấp,Dong Nai,11.79417,107.5522,,,Vietnam Electricity,,
227,0101000020E6100000BA2C26361F2A5A40C59272F739D23540,Vietnam,Dong Sung,Hydro,Operational,20,2019,,,,,,,,,,,21.821197,104.658155,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
228,0101000020E610000046D1031F83475A40FD169D2CB5E23340,Vietnam,Dong Van,Hydro,Operational,28,,,,,,,,,,,,19.885577,105.117378,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
229,0101000020E6100000AE47E17A14FA5A408126C286A7572940,Vietnam,Dray H'Linh 1,Hydro,Operational,12,1990,Vietnam,,,,,,Vietnam,Đắk Lắk,Buôn Ma Thuột,Srepok,12.6712,107.9075,,,Open Development Vietnam,https://vietnam.opendevelopmentmekong.net/dataset/?id=danh-sach-cac-th-y-di-n-t-i-vi-t-nam-tinh-d-n-thang-06-2016&search_query=P3BhZ2U9Mg==,
230,0101000020E610000012143FC6DCF95A407DD0B359F5592940,Vietnam,Dray H'Linh 2,Hydro,Operational,16,2007,Vietnam,Dien Luc 3 Hydro Power JSC.,,,,,Vietnam,Đắk Nông,Cư Jút,Srepok,12.6757,107.9041,,80000,Open Development Vietnam,https://cpc.vn/vi-vn/Tin-tuc-su-kien/Tin-tuc-chi-tiet/articleId/21; http://www.thanglong-bca.vn/tin-tuc-su-kien-651/TTC-Duc-Hue-2-Solar-Power/,https://data.opendevelopmentmekong.net/vi/library_record/dray-hlinh-2-Hydropower
231,0101000020E6100000D384ED2763D15A4009DFFB1BB4572740,Vietnam,Duc Thanh,Hydro,Operational,30,2018,,,,,,,,,,,11.671296,107.271677,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
232,0101000020E610000001DD9733DB035B4080EECB99ED7A2A40,Vietnam,Ea Drang 2,Hydro,Operational,6.4,2011,,,,,,,,,,,13.240094,108.060254,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
233,0101000020E61000004703780B243C5B40C286A757CA322940,Vietnam,Ea Krong Rou,Hydro,Operational,28,2007,Vietnam,Mien Trung Power Investment and Development JSC,,,,,Vietnam,Khánh Hòa,Ninh Hòa,Coastal Tributaries Phu Yen-Khanh Hoa,12.5992,108.9397,,140000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/krong-rou-Hydropower,
234,0101000020E61000003B55BE67243C5B4053AF5B04C6322940,Vietnam,Ea Krong Rou,Hydro,Operational,28,2007,,,,,,,,,,,12.599167,108.939722,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
235,0101000020E61000000CEA5BE674385B4097CADB114E8B2940,Vietnam,Ea M'Doal 2,Hydro,Operational,5,2010,,,,,,,,,,,12.77208,108.882135,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
236,0101000020E6100000E5F21FD26F3B5B400B24287E8C992940,Vietnam,Ea MDoal 3,Hydro,Operational,5,2010,Vietnam,Me Kong Construction JSC.,,,,,Vietnam,Đắk Lắk,M'Đrắk,Song Cho,12.7999,108.9287,,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ea-mdoal-3-Hydropower,
237,0101000020E6100000145D177E700B5B403447567E19AC2B40,Vietnam,H'Chan,Hydro,Operational,12,2006,,,,,,,,,,,13.836132,108.178741,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
238,0101000020E6100000DE1E84807C0A5B40A94C3107419F2B40,Vietnam,H'Mun,Hydro,Operational,16.3,2011,,,,,,,,,,,13.811043,108.163849,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
239,0101000020E6100000F700DD97331F5B4023DC645419962E40,Vietnam,Ha Nang,Hydro,Operational,11,2011,,,,,,,,,,,15.293162,108.487524,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
240,0101000020E61000006308008E3DB15A40B79A75C6F7A53040,Vietnam,Ha Rao Quan,Hydro,Operational,6.4,2011,,,,,,,,,,,16.648312,106.769382,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
241,0101000020E610000087A757CA322C5B404703780B24A82740,Vietnam,Ha Song Pha 1,Hydro,Operational,5.4,2013,Vietnam,Ha Song Hydropower JSC,,,,,Vietnam,Ninh Thuận,Ninh Sơn,Song Cai Phan Rang,11.8284,108.6906,,31860,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/song-pha-1-Hydropower,
242,0101000020E61000007E1D3867442D5B40B515FBCBEEA92740,Vietnam,Ha Song Pha 2,Hydro,Operational,5.1,2015,Vietnam,Ha Song Hydropower JSC,,,,,Vietnam,Ninh Thuận,Ninh Sơn,Song Cai Phan Rang,11.8319,108.7073,,30000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/song-pha-2-Hydropower,
243,0101000020E61000006FD6E07D552D5B403563D17476AA2740,Vietnam,Ha Song Pha 2,Hydro,Operational,5.1,2015,,,,,,,,,,,11.832935,108.708343,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
244,0101000020E61000003E26529ACD065B406AFAEC80EB7A2C40,Vietnam,Ha Tay,Hydro,Operational,9,2015,,,,,,,,,,,14.240078,108.106299,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
245,0101000020E6100000BCCCB051D6FB5A403ACAC16C02AC2640,Vietnam,Ham Thuan - Da Mi,Hydro,Operational,475,2001,,,,,,,,,,,11.335956,107.934956,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
246,0101000020E6100000EBE2361AC0FB5A4010CCD1E3F7A62640,Vietnam,Hàm Thuận – Đa Mi Hydroelectric power stations,Hydro,Operational,300,2001,Vietnam,EVN (Vietnam) Da Nhim - Ham Thuan Da Mi Hydropower Comapny,,,Vietnam,Construction Corporation No. 1 JSC,Vietnam,Bình Thuận,Hàm Thuận Bắc,Dong Nai,11.32611,107.9336,,965000,Sponsor Website,https://www.cc1jsc.com.vn/du-an/nha-may-thuy-dien-ham-thuan-da-mi.html,http://dhd.com.vn/c3/dao-tao/img-srcimagesicon18png-classicon-stylewidth13px-bNha-may-thuy-dien-Ham-Thuanb-6-847.aspx
247,0101000020E61000003B8BDEA9801E5A409E616A4B1D503540,Vietnam,Hang Dong A,Hydro,Operational,16,2015,,,,,,,,,,,21.312947,104.476603,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
248,0101000020E61000009F3C2CD49A225A40DC4603780B443540,Vietnam,Hang Dong A1,Hydro,Operational,8.4,2012,,Xuan Thien Trading Construction Investment and Development Co,,,,,Vietnam,Sơn La,Bắc Yên,Black-Li Xian,21.2658,104.5407,,,Open Development Vietnam,https://vietnam.opendevelopmentmekong.net/dataset/?id=danh-sach-cac-th-y-di-n-t-i-vi-t-nam-tinh-d-n-thang-06-2016&search_query=P3BhZ2U9Mg==,
249,0101000020E61000001EA7E8482E175A4019E25817B7813540,Vietnam,Hat Liu,Hydro,Operational,5,2014,,Yen Bai Electricity Investment and Developmet JSC.(FDI),,,,,Vietnam,Yên Bái,Trạm Tấu,Ngo Tha,21.5067,104.3622,,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/hat-liu-Hydropower,
250,0101000020E61000003F355EBA49FC5940C66D3480B7E03540,Vietnam,Ho Bon,Hydro,Operational,18,2012,,Forth Lake Hydropower JSC,,,,,Vietnam,Yên Bái,Mù Căng Chải,Black-Li Xian,21.8778,103.942,,73000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ho-bon-Hydropower,
251,0101000020E6100000211FF46C56755A40CE88D2DEE00B3240,Vietnam,Ho Ho,Hydro,Operational,14,2010,,Nothern 1 Electricity Investment and Development JSC,,,,,Vietnam,Quảng Bình,Tuyên Hóa,Ngan Pho-Ngan Truoi,18.0464,105.8334,,55000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ho-ho-Hydropower,
252,0101000020E61000001F85EB51B86E5A405839B4C8768E3540,Vietnam,Ho Nui Coc,Hydro,Operational,1.89,2009,Vietnam,Nui Coc Lake Hydropower JSC.,,,,,Vietnam,Thái Nguyên,Thái Nguyên,Song Cong,21.5565,105.73,,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ho-nui-coc-Hydropower,
253,0101000020E6100000BE9F1A2FDD545A404A29E8F692CE3440,Vietnam,Hoa Binh (Nhà máy Thủy điện Hoà Bình),Hydro,Operational,1920,1994,Vietnam,EVN (Vietnam),,,,,Vietnam,Hoà Bình,Hòa Bình,Black-Li Xian,20.80693,105.326,,,Wikipedia,https://en.wikipedia.org/wiki/H%C3%B2a_B%C3%ACnh_Dam,
254,0101000020E6100000CA32C4B12EFA5A40226C787AA54C2940,Vietnam,Hoa Phu,Hydro,Operational,29,2014,Vietnam,Tam Long Hydro Power JSC.,,,,,Vietnam,Đắk Lắk,Buôn Ma Thuột,Srepok,12.6497,107.9091,,132000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/hoa-phu-Hydropower,
255,0101000020E610000065FED13769865A4029064834819E3640,Vietnam,Hoa Tham,Hydro,Operational,5.8,2018,,,,,,,,,,,22.619159,106.100172,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
256,0101000020E610000082A8FB00A49F5A40A54929E8F68A3640,Vietnam,Hoa Thuan,Hydro,Operational,17.4,2018,,,,,,,,,,,22.54283,106.494385,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
257,0101000020E6100000A54E401361435A408BE07F2BD9713440,Vietnam,Hoi Xuan,Hydro,Operational,102,2019,Vietnam,"Dong Mekong (Vietnam), VNECO Hoi Xuan Investment and Electricity Construction Joint Stock Company (VNECO Hoi Xuan) (Vietnam)",USA; Japan,Goldman Sachs ($115 million invstment) (USA); Tokyo-Mitsubishi. (Japan); MIGA (guarantees),China,Chongqing Minmetals and Machinery (CMMC) (China),Vietnam,Thanh Hóa,Quan Hóa,Ma mainstem,20.44472,105.0528,,,Vietnam Electricity,"https://www.miga.org/project/hoi-xuan-Hydropower-project
 https://cdm.unfccc.int/Projects/DB/SQS1342766288.81/view; https://baothanhhoa.vn/kinh-te/nha-may-thuy-dien-hoi-xuan-phat-dien-to-may-thu-nhat-vao-thang-7--2019/97361.htm",https://en.evn.com.vn/userfile/User/huongbtt/files/2018/1/Quyetinh95CUCDTDL2017.pdf
258,0101000020E61000006DC5FEB27B465A406688635DDCDE3340,Vietnam,Hua Na,Hydro,Operational,180,2013,Vietnam,Hua Na HPP JSC (PVN) (Vietnam),,,Vietnam,Viet Nam Machinery Installation Corp. (Lilama),Vietnam,Nghệ An,Quế Phong,Nam Sam (Laos) - Chu (Vietnam),19.87055,105.1013,,,Vietnam Electricity,"https://en.evn.com.vn/userfile/User/huongbtt/files/2018/1/Quyetinh95CUCDTDL2017.pdf
 https://www.industryabout.com/country-territories-3/2985-vietnam/Hydro-energy/55070-hua-na-Hydro-power-plant",
259,0101000020E61000005E2A36E675C1594068AF3E1EFA9A3540,Vietnam,Huoi Chan 1,Hydro,Operational,15,2020,,,,,,,,,,,21.605379,103.022821,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
260,0101000020E61000000EBE30992AF85940350C1F1153B23540,Vietnam,Huoi Quang (Thủy điện Huội Quảng),Hydro,Operational,520,2015,Vietnam,Vietnam Electricity (EVN),,,Vietnam,Infrastructure Development and Construction Corporation(LICOGI) (Vietnam),Vietnam,Lai Châu,Than Uyên,Black-Li Xian,21.69658,103.8776,,1904000,Vietnam Electricity,https://data.opendevelopmentmekong.net/vi/library_record/huoi-quang-Hydropower,https://www.licogi166.vn/en/cong-trinh-thuy-dien-ban-chat-a59.html
261,0101000020E61000006519E25817DB5A40F6285C8FC2753040,Vietnam,Huong Dien,Hydro,Operational,81,2010,Vietnam,Huong Dien HPP JSC (Vietnam),,,,,Vietnam,Thừa Thiên Huế,Phong Điền,Song O Lau,16.46,107.4233,,,Vietnam Electricity,https://en.evn.com.vn/userfile/User/huongbtt/files/2018/1/Quyetinh95CUCDTDL2017.pdf; https://data.opendevelopmentmekong.net/vi/library_record/huong-dien-Hydropower,
262,0101000020E6100000786000E143A45A40A27DACE0B7B53040,Vietnam,Huong Phung,Hydro,Operational,18,2021,,,,,,,,,,,16.709837,106.566643,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
263,0101000020E6100000A1F831E6AE495A401904560E2D723240,Vietnam,Huong Son,Hydro,Operational,33,2012,Vietnam,Huong Son Hydropower JSC,,,,,Vietnam,Hà Tĩnh,Hương Sơn,Ngan Pho-Ngan Truoi,18.446,105.1513,,143000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/huong-son-Hydropower,
264,0101000020E6100000F5DBD78173F65A405F07CE19517A2B40,Vietnam,Ia Drang 2,Hydro,Operational,1.2,,Vietnam,Gia Lai Electricity JSC.,,,,,Vietnam,Gia Lai,Chư Prông,Srepok,13.7389,107.8508,,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-drang-2-Hydropower,
265,0101000020E6100000D881734694EE5A40166A4DF38EF32B40,Vietnam,Ia Grai 1,Hydro,Operational,10.8,2012,Vietnam,Quoc Cuong Gia Lai JSC,,,,,Vietnam,Gia Lai,Ia Grai,Sesan,13.9757,107.7278,,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-grai-1-Hydropower,
266,0101000020E61000003411363CBDF25A4088F4DBD781F32B40,Vietnam,Ia Grai 2,Hydro,Operational,7.5,2014,Vietnam,Quoc Cuong Gia Lai JSC,,,,,Vietnam,Gia Lai,Ia Grai,Sesan,13.9756,107.7928,,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-grai-2-Hydropower,
267,0101000020E6100000A8C64B3789E95A4041F163CC5D0B2C40,Vietnam,Ia Grai 3,Hydro,Operational,7.5,2007,Vietnam,Song Da 4 JSC.,,,,,Vietnam,Gia Lai,Ia Grai,Sesan,14.0222,107.649,,40000,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ia-grai-3-Hydropower,
268,0101000020E6100000DF5339ED29E35A40B07614E7A8932B40,Vietnam,Ia Krel 2,Hydro,Operational,5.5,,,,,,,,,,,,13.788398,107.549434,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
269,0101000020E6100000583CF54883F35A40F646AD307D772B40,Vietnam,Ia Puch 3,Hydro,Operational,6.6,,,,,,,,,,,,13.733377,107.804888,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
270,0101000020E61000005BD3BCE314F55A408638D6C56D742C40,Vietnam,Ialy (Yali) (Nhà máy thủy điện Ialy),Hydro,Operational,720,2002,Vietnam,"Ialy Hydro Power Company, subsidiary of EVN (Vietnam)",,,,,Vietnam,Gia Lai,Chư Păh,Sesan,14.2274,107.8294,,3680000,EVN,https://data.opendevelopmentmekong.net/vi/library_record/ia-ly-Hydropower,https://ejatlas.org/conflict/yali-falls-Hydropower-dam-vietnam
271,0101000020E610000008AC1C5A647B5A40A7E8482EFF313240,Vietnam,Ke Go,Hydro,Operational,2.3,1988,,Ke Go Hydropower JSC,,,,,Vietnam,Hà Tĩnh,Cẩm Xuyên,"Vietnam Coastal Rivers Ha Tinh, Quang Binh",18.1953,105.928,,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/ke-go-Hydropower,
272,0101000020E6100000984C158C4A025A40C0046EDDCDDB3540,Vietnam,Khao Mang - Upper and lower (Thủy điện Khao Mang Thượng & Hạ,Hydro,Operational,54.5,2017,Vietnam,EVN (Vietnam),,,,,Vietnam,Yên Bái,Mù Căng Chải,Black-Li Xian,21.85861,104.0358,,,Wikipedia,https://flovel.net/project-commissioning-khao-mang-hpp-vietnam/,
273,0101000020E6100000AE2990D959FC5940622D3E05C0E03540,Vietnam,Khao Mang Ha,Hydro,Operational,30,2017,,,,,,,,,,,21.87793,103.942984,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
274,0101000020E6100000D3FA5B02F0FF59401D1F2DCE18DE3540,Vietnam,Khao Mang Thuong,Hydro,Operational,24.5,2015,,,,,,,,,,,21.867566,103.999024,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
275,0101000020E6100000DF4F8D976E2A5A40CAC342AD692E3340,Vietnam,Khe Bo,Hydro,Operational,50,,Vietnam,Viet Nam Electricity Development JSC (Vietnam),,,,,Vietnam,Nghệ An,Tương Dương,Song Ca,19.1813,104.663,,,Vietnam Electricity,https://en.evn.com.vn/userfile/User/huongbtt/files/2018/1/Quyetinh95CUCDTDL2017.pdf,
276,0101000020E61000004B72C0AE262A5A40E6E786A6EC303340,Vietnam,Khe Bo,Hydro,Operational,100,2013,,,,,,,,,,,19.191111,104.658611,,,Open Development Vietnam,,https://data.opendevelopmentmekong.net/dataset/hydropower-plants-in-vietnam-by-october-2020
